url,text,likes,shares,comments,media_count,media_types,media_urls,ocr_text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0351kJbuBcjcJ4fXBqN2TnssieiYAvhdZDEfDwxPDJweJwx3HN8sih7s2REdBFPmd6l,"SPECIAL WEATHER OUTLOOK ON THE OBSERVANCE OF SEMANA SANTA 2026 (30 March – 05 April 2026)

The weather systems that are expected to affect the country during Holy Week or Semana Santa are the Easterlies and the Ridge of High Pressure Area (HPA).

The public is advised to avoid physical outdoor activities between 10:00 in the morning and 4:00 in the afternoon. 

To avoid fatigue, heat cramps, and heat exhaustion: 
✅Drink water regularly 💧
✅Take breaks in shaded areas 🌳
✅Wear light-colored clothing 👕
✅Use sun protection (hats or umbrellas) 🧢☂️
🚫Avoid alcohol and caffeine as much as possible 🍺☕

For more details read full outlook here:
https://www.pagasa.dost.gov.ph/article/208",6808,639,68,1,Photo,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/657251223_1402737511897898_736505273465553928_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x2048&ctp=p526x296&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Wl1BkjT71_UQ7kNvwHc7ae-&_nc_oc=AdrwFu65vqfMJDa9qM44ESelsqRZPNJnov-__EOAluDRKM856iVFsaGljJ9PSgvfP_M&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=QjYjbbk4k0OQOwYNLXsCUw&_nc_ss=7c289&oh=00_Af9aAGDLQJs2zmq1BwC8sP-l2DKl5-wF7PgwihKX1XSp5g&oe=6A39EF1A,May be an image of text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02ovyULXkrVingNKMPSzV7RUP52yhkEpEgMWwP4kMS41yhVVCrjC1rNrS3AZpH24i7l,"Alamin kung paano umiral at nakaapekto sa bansa ang Habagat noong 2025. ☔️

The DOST-PAGASA presents the 2025 Southwest Monsoon (Habagat) Assessment (ISSN: 3116-4811), providing an overview and analysis of how last year’s Habagat season developed and progressed across the Philippines.

In his message, the DOST-PAGASA Administrator, Dr. Nathaniel T. Servando, stated: 
""The publication of the 2025 Philippine Southwest Monsoon Assessment provides a comprehensive account of the evolution and impacts of the Southwest Monsoon (SWM) in the Philippines. I am pleased to present this technical report, which highlights the results of DOST-PAGASA’s operational monitoring efforts and the continued advancement of monsoon research in the country.""

🎯What’s inside the report:
• Onset and withdrawal of the Habagat
• Periods of enhanced monsoon activity
• Influence of tropical cyclones
• Rainfall patterns and notable events

💡Key highlights:
• Onset in early June and withdrawal in early October
• Generally strong monsoon conditions
• Nine (9) tropical cyclones enhanced the Habagat
• Heavier rainfall over Western Luzon and Visayas

Prepared under the MonsoonWatch-PH Project, led by Dr. Joseph Q. Basconcillo and supported by the DOST PCIEERD, this assessment contributes to ongoing efforts to improve the monitoring and understanding of monsoons in the country.

📊 Access the full report here: http://bit.ly/40ETGTy",140,75,3,1,Photo,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/657780042_1402676381904011_2323926844874246790_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x2048&ctp=p526x296&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=EXvoaX7DvREQ7kNvwHxX69F&_nc_oc=AdrWXFuEAYU8lI9D-7awojSVUDKjAF1nbcPRrv1kqBVCUsFE-FHTRnAPMdiOvHomkKM&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=QjYjbbk4k0OQOwYNLXsCUw&_nc_ss=7c289&oh=00_Af8s8Qs-DFQZbKgJi5F8KyqHXGxS_EbCkcOoP90YnLUheA&oe=6A39F7E1,May be a graphic of map and text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0dbJVPfmSQhjQo84UZcxTHQTaRbHeboWf7wYXas2diAdHgE3ZjsTwe8q5NLQKoMCAl,"As of 8:00 AM today, 30 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.
All are advised to monitor updates from DOST-PAGASA.",432,94,11,1,Photo,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/656923912_1402617688576547_3879307611893994811_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=NBHIICxTZdwQ7kNvwFEMUZY&_nc_oc=AdpfOYUAe68AvP2YC32leNP2qeZdYru_7nAuCKYjeRbwEIuL3yZoEn_AlJCpeJyc6xU&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=vIwXEySG89djr4gZ_E4oOg&_nc_ss=72289&oh=00_Af-3Dri0u0nLqjlL-BYCtm5GK0qiD_RqE9j0O3uuNQmw0Q&oe=6A39EAE0,May be an image of map and text that says 'ON Himawari Vs 30/03/ 2026 00 ON ION NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at 10:00 AM 30 March 2026 D TROPICAL DEPRESSION OUNLIKELY OLOW MEDIUM OHIGH S TROPICAL STORM T TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid025Ek8dEtxeNfrdryFjLDZsGpbA17DCb6qAVsSQubFTvTWjppEytdweYLfPLtH76ZUl,"Hydrological Forecast for Cagayan River Basin 
Issued at 8:30AM, 30 March 2026",36,1,,1,Photo,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/660759910_1402598328578483_2016333425662061444_n.jpg?stp=dst-jpg_tt6&cstp=mx797x565&ctp=s720x720&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=GiVlLKg9DhEQ7kNvwHPggdz&_nc_oc=AdrRU-QvHp60hMwnJyaM231Q25lKbcP28IxhoJyCV-NbwBSxUrH-W7QdlV2KSU0KM9s&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=vIwXEySG89djr4gZ_E4oOg&_nc_ss=72289&oh=00_Af-asVDCkG6O-74uMKHu5JULtiRbo8ZecXYT4FUicQirIQ&oe=6A3A164D,"May be an image of map and text that says 'AREA Republico Phippines Departmento Sciencea Technology PHILIPPINE ATMOSPHERIC, GEOPHYSICAL ASTRONOMICAL SERVICES ADMINISTRATION (PAGASA) CAGAYAN RIVER BASIN FLOOD FORECASTING WARNING CENTER (CRBFFWC) HYDROLOGICAL FORECAST ISSUED 8:30 March, 2026 UNTIL: TOMORROW GENERAL WEATHER CONDITION PRESENT RIVER doudy cloudy FORECAST RIVER TREND UPPER CAGAYAN TRIBUTARIES: GANANO and POSSIBLE IMPACTS mababa Alert Lever ิน) moulaa CAGAYAN RIVER MAP MIDDLE CAGAYAN INCLUDING TRIBUTARIES: cloudy (Walang ิด ล epeBno) kalugan) thunderstorms INACANAUANRIVE TUMAUINI, (Mas mababas significant ad impact (Walang saesehang ครลอฐูเกยู rainshowersor CAGAYAN INCLUDING TRIBUTARIES: PINACANAUAN TUGUEGARAO, PARED,and DUMMUN LEVEL (Mlas mababa Leve! significant PREPARED signiticant hydrological impact (walang BENITEZ/ LAVADIA (Duty Hydrologist) Figritieant alnipigaard@ymil.com'"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02myBFTMKh8gKvHNuMxYtLTCEXDoEHfYHxTdEZnFTuiWpxLK4VRojVniszGtEK6uEkl,"Hydrological Forecast for Agno River Basin 
Issued at 8:30AM, 30 March 2026",37,2,,1,Photo,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/658018788_1402595381912111_8857346093292813026_n.jpg?stp=dst-jpg_tt6&cstp=mx731x584&ctp=s640x640&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZN-Sg7wLDycQ7kNvwE1mrrq&_nc_oc=Adr5J4VyuqI0Pi_GAaXCrRdye1EcZtzYkpGpR56ExLDOrMTH4375JK2mfeXIFeMKJG4&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=vIwXEySG89djr4gZ_E4oOg&_nc_ss=72289&oh=00_Af_fqHtMwN4G-Pg2-8tnKBA1EYPoElL3oMcPxxt5A94Eng&oe=6A3A12A3,"May be a graphic of map and text that says 'Philippine Atmespherie, Geophysie BASIN SUB- AREA HYDROLOGICAL FORECAST AGKEVRHNE GENERAL (FORECASTI (PAGASA) Basin STATUS TREND K POSSIBLE IMPACTS (NaGa (PhST) Baein adverse hydrologicai Impacta TELEMETRY STATION RAINFA (millmoters) SAN VICENTE MAPANDAN (Nasa Ibaba WATER WATERLEVEL (matera) antas Sinocalan WATERLEVEL STATUS STA BARBARA MAASIN adverse hydrological Impacta 0 0 A Streame) 0.01 2.91 STA MARIA CARMEN 0 antac Cayanga 0 0.00 INALONAN hydrologicalimp Impacts Bolow Rivers 8treame) 0.00 TIBAG 0 ang -AFFECTED CAMPC O'DONNEL AMPUCAO 0.00 tyBarmaley, hydrological TODAY fowne) LEDEND AGNO RIVER BASIN MAP TOMORROW ""2 Rabatesen Raina Thunderstarma Witd REPARED 6иTy ELENETRY YSTIM 8 ผข๒๒ FORECAST KECIDENG'"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02how2qf7YN7ZWWT17XpZjsbPYNRwieSsZ7WuvrZHDW21ZQRVzm4XrFxy9Kj1CViQ8l,"Hydrological Forecast for Bicol River Basin   
Issued at 8:30AM, 30 March 2026",39,3,,1,Photo,https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-6/658956283_1402591481912501_33006611432178929_n.jpg?stp=dst-jpg_tt6&cstp=mx793x446&ctp=s793x446&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hI5aS_IczKsQ7kNvwGHKlc8&_nc_oc=Adox_JJWrrpihlC65kD3EaBoUqp-r1AX6Ps3PEbPlWailOLLUpZ451xumT_nzEFfJuU&_nc_zt=23&_nc_ht=scontent-det1-1.xx&_nc_gid=NYOjxXnIYWvUQ2B-Np2C1Q&_nc_ss=72289&oh=00_Af-A8TLafXKGQmj2d4oHGF7zpDrW67RKBTxQsyxuxsDy6A&oe=6A39E34A,"May be an image of blueprint, map and text"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02DrVLuQvZ2Ecn9oxaynY68DwfPk7VKVMdPocw2iQcNocuAQ7J3VPhzgWoXBBQLiFRl,"Dam Updates as of 8:00 AM, 30 March 2026",49,8,,1,Photo,https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-6/660438738_1402590328579283_3218778741892611695_n.jpg?stp=dst-jpg_tt6&cstp=mx1339x950&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=K03dbhm3XCQQ7kNvwEQhCI9&_nc_oc=Ado_wVXxKI6HD2MuVK0_kobol2ghUm-UApzG9s0poAAlz1herVnZdeAR954770LvsVA&_nc_zt=23&_nc_ht=scontent-det1-1.xx&_nc_gid=NYOjxXnIYWvUQ2B-Np2C1Q&_nc_ss=72289&oh=00_Af-VoSdZUhWfnz9Z-6zSe4zzbifkX9lwdnjpIzevvCvIbg&oe=6A39FCB3,May be an image of text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid07Mc9kTsaVWAGc46npxskcBoLa6EGAKyMHS8FUAQfoPS8e5EjwE4KwttiZAJyF1XBl,"Pampanga River Basin Update as of 5:00 AM, 30 March 2026",41,6,,1,Photo,https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-6/659807954_1402498395255143_3817086394142492423_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x933&ctp=p180x540&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=EGL9uwMLP5AQ7kNvwH6JKib&_nc_oc=AdpQtTiWuXCifTL8GyAlkEtM0aSL6n2uYxo8jPoNvQ0qDb2N1a9AaApulcwstABPteA&_nc_zt=23&_nc_ht=scontent-det1-1.xx&_nc_gid=NYOjxXnIYWvUQ2B-Np2C1Q&_nc_ss=72289&oh=00_Af8UbdLxALmb7sXl6sAGRdod6AX0Nq-xd9kwOBnMyAAczQ&oe=6A3A04A3,May be an image of text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0LFuyHugDqeZaCSFaKPh5rEcMENzgQFp1Zc9DijQhxRCJxgyQiTWbmHYdEibwca11l,"24-HOUR PUBLIC WEATHER FORECAST
Issued at 4:00 AM, 30 March 2026

SYNOPSIS: Ridge of High Pressure Area (HPA) extending over Northern Luzon.

Forecast Weather Conditions

Area: Metro Manila and the rest of the country
Weather Condition: Partly cloudy to cloudy skies with isolated rainshowers or thunderstorms
Caused By: Localized Thunderstorms
Impacts: Possible flash floods or landslides during severe thunderstorms

Forecast Wind and Coastal Water Conditions

Area: Northern Luzon
Wind Speed: Light to Moderate
Wind Direction: East to Southeast
Coastal Waters: Slight to Moderate / (0.5 to 1.8 meters)

Area: The rest of the country
Wind Speed: Light to Moderate
Wind Direction: East to Northeast
Coastal Waters: Slight to Moderate / (0.5 to 1.8 meters)

Extremes of Temperature and Relative Humidity for The 24-hour Period Ending 8:00 PM YESTERDAY

Minimum Temperature: 25.2 °C ... 2:00 AM
Maximum Temperature: 32.8 °C... 2:00 PM

Minumum Relative Humidity: 51 % ... 12:00 PM
Maximum Relative Humidity: 84 % ... 2:00 AM

TIDES AND ASTRONOMICAL INFORMATION Over Metro Manila

sunrise today: 5:54AM
sunset today: 6:08PM
moonrise today: 3:50PM
moonset today: 3:50AM
illumination today: 93%

For other information about weather, please log on to pagasa.dost.gov.ph or bagong.pagasa.dost.gov.ph or call at (02)927-1335/(02)926-4258",118,69,2,1,Photo,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/658092516_1402476621923987_2779785942875262443_n.jpg?stp=dst-jpg_tt6&cstp=mx800x600&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=jfJm8wYy9uYQ7kNvwEg89wl&_nc_oc=AdqLdCDEjuMHCjatcCRVGENSo1mHDZ_RhA95FHZDizOIBz-B-SMNhs05MvQbLlkL-LA&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=6pl-PsuidwGsK-VqA9N_RA&_nc_ss=72289&oh=00_Af9pfEU0z7GbezgAF_Nn7g9HSvCPMGNGRrN-qIXqjTyd-g&oe=6A39F7EF,"May be a graphic of ‎map and ‎text that says '‎40N 35N 1020 101816 1016 مماْ 1016 10161018 TAU-05 Rev:0715-08-2023 30N 008 1020/ 1018 1008円号 1006 024 25N 1004 1006 1008 20N 1022- 15N 1020 1018 1016 10N 5N E9ODE 105E 110E 115E 120E 125E 130E Predicted Mean Sea Level Pressure Analysis for OOUTC, 30 MAR, (Processed by PAGASA from grid points values of RSMC-Tokyo) 135E 140E 145E 2026 150E‎'‎‎"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0gN4SKENnouhJW1z17CkzUuwWWGcd4AWgTCGUBg3Yro2GhV2qR1QMUQnMVmxpQNZsl,"As of 2:00 AM today, 30 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.
All are advised to monitor updates from DOST-PAGASA.",1414,109,24,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/656516394_1402471015257881_6186213660287554680_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=6XTiaSmMKf4Q7kNvwE4Xwr7&_nc_oc=Adryg7HFg54soJ-M9vyCfcoBzf1Vlr3_-20Pn97Nts9XQ3j4JB6CUd9A_2HYqsVeV1Q&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=6pl-PsuidwGsK-VqA9N_RA&_nc_ss=72289&oh=00_Af-4pDCysXOmOUJrXVTzl_Zavpt30eU8lQvJfxXulT0ZNQ&oe=6A3A09AD,May be an image of map and text that says 'CONG PILIPINAS 2ON Himawari IR 29/03/2026 2026 18:00UTC 9N NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at4:00A at 4:00 AM 30 March 2026 D TROPICAL DEPRESSION UNLIKELY OLOW MEDIUM OHIGH S TROPICAL STORM T TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid023JNH9vuyC6YXxbchrSRzwCK7PHxNKfx4oybHzotq4UdYyMHL24N2ZC8ZZNmX7ygtl,"As of 8:00 PM today, 29 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.
All are advised to monitor updates from DOST-PAGASA.",670,68,8,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/660454147_1402208425284140_955051088946781962_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=RLi6es_KxSsQ7kNvwFWeII5&_nc_oc=AdrvvYld-cvo16gzKDpZ3dEviA29H2n2_nNRXlVInooJ3Dgb4lalAgzJ_BNdve0Q_Bg&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=6pl-PsuidwGsK-VqA9N_RA&_nc_ss=72289&oh=00_Af9thrs451wALA6VEUqQ5onWPVmLlhT6fc9OWFyeSVSVWg&oe=6A3A0BEC,May be an image of map and text that says 'ONG PILIPE 20N Himawari IR 29/03/2026 2026 12:00UTC 2DN O0 NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at 10:00 PM 29 March 2026 D TROPICAL DEPRESSION OUNLIKELY LOW MEDIUM OHIGH S TROPICAL STORM T TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid037WZTdsbsbMRcDvK3fzb8snpyuUk5g5ibMYBKvEi2Nsvzjt4EtFgwb2Tn4qHLs6J3l,"Pampanga River Basin Update as of 5:00 PM, 29 March 2026",42,3,,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/657929668_1402034601968189_5176062006490530011_n.jpg?stp=dst-jpg_tt6&cstp=mx1031x581&ctp=p180x540&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ViQBWe38x-AQ7kNvwFCZR7M&_nc_oc=AdpzQ6bRZueC4RIelaQPaqrkZCfjYE3hlxUA1_hvUHGxpqFL-5nw2hZ3zRT_xhCnd5Q&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=3RFN86A14JN4-Y1NDUNNpg&_nc_ss=7c289&oh=00_Af_3doYy7cwKKV_CeSSf33fWVJ_oOQagNnCOwOH9CAOFHg&oe=6A39F199,"May be an image of text that says 'PAMPANGA BASINF PAMPANGA RIVER BASIN ISSUED FORECAST AVERAGE 29 MARCH 2026 05:00 PM BASIN RAINFALL (mm/24hr]: HYDROLOGICAL FORECAST (PAGASA) FORE AND WARNING ALLIED RIVER BASIN OF PASAC-GUAGUA BASIN SUB-AREA RAINFALL & STATION MUNOZ FORECAST WEATHER CONDITION UPPER PAMPANGA RIVER RR (mm) STATUS POSSIBLE IMPACT (m) Penaranda, Chicol River) STATUS MIDDLE 0.00 SAPANG CALAANAN MAYAPYAP GABALDON PALALI ZARAGOZA PENARANDA swamp Angat RIVER BASIN Pampanga Delta, GUAGUA ALLIED o River) CRITICAL 0.00 Masantol, RISING 0 NOSIGNIRCANT adjacent towns) SIBUL SPRING ARAYAT CANDABA PORAC MEXICO SAN RAFAEL SASMUAN SULIPAN PRFFWC HIGH RECEDING 0 NGAYON): 2.26 1.70 TOMORROW RAINSHOWER AND/ BUKAS): OCCASIONAL MTH'"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0bebdmkX8B4TcMGsjxpVq6CxRo3E1uFAvwszUjdNMgEgiLrKiFW4GcfwJh5t8Xotal,"Heat Index
Highest Computed 5-day Heat Index with 2-day Forecast as of 29 March 2026, 5:00PM 

For daily heat index information: 
https://www.pagasa.dost.gov.ph/weather/heat-index 

Information from the DOH Philippines about heat-related illnesses during extremely hot weather:
https://bit.ly/DOHPhPublicHealthAdvisory 

Don't forget to take necessary precautions and stay cool and hydrated everyone! ☀️🌡️ 
#HeatIndex
#anginit",162,90,1,4,Unknown; Photo; Photo; Photo,https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0bebdmkX8B4TcMGsjxpVq6CxRo3E1uFAvwszUjdNMgEgiLrKiFW4GcfwJh5t8Xotal; https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/656714432_1402034338634882_518825722732770107_n.jpg?stp=dst-jpg_tt6&cstp=mx1442x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=7qxfwV2-ycsQ7kNvwHj3lYj&_nc_oc=AdqKMvpWhM_QsePbC5tdhpoTn4BQpdBHm80lOd2S4Py0va8zDlnDYox_7MY1FGBIdNs&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=3RFN86A14JN4-Y1NDUNNpg&_nc_ss=7c289&oh=00_Af8ZP56Yn-faccg5x0ljHQnzQx27AQlaQpCLWgI0gwcgVg&oe=6A39E9EC; https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/657838139_1402027815302201_2386474485485071531_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1087&ctp=s590x590&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YrK2hkEs1kUQ7kNvwE1ip_P&_nc_oc=AdrEkpWjNnNpkY_Ig2iruUM8G_Tpdppk2rvvHUkuOof6f2zEAjgstkvRiYvkb-BAUd4&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=3RFN86A14JN4-Y1NDUNNpg&_nc_ss=7c289&oh=00_Af8zERlFJFFmqjpiwXuDGj8Q-OB_0gOmwRDrEdRjc1GodQ&oe=6A39EA53; https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/657866477_1402027798635536_8298168160317353603_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1448&ctp=p552x414&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lYBcSalCXagQ7kNvwFI5cFE&_nc_oc=AdoxKQ2G8K4xF6_-OXOPUP8OPKOLadaitimoo6OsPSbGb3-CN0ujznfLu9hYFiPrtyo&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=3RFN86A14JN4-Y1NDUNNpg&_nc_ss=7c289&oh=00_Af9NmUDcMZZ9f8717q-8C01_NrRmgXZx8A-6gOmP3BTFwA&oe=6A3A15EE,"May be an image of text; May be a doodle of text that says 'Daily Computed Heat DailyComputedHoatIndex Index (asof29March2026,5:00pm) (as 29 March 2026, 5:00pm) Day-1 Forecast Heat Day-1ForecastHeatIndex Index 30 March 2026 Day-2 Day-2ForecastHeatIndex Forecast Heat Index 31 March 2026 TBET mopAиo 海 ctHazard 10 EKTл โอกสูด ExtrerreDonger ก 32°C'; May be a doodle of text that says 'PAGASA HEAT INDEX CHART Pasible: gaane kainit ang ΡΑΝΑΗΩΝ? Ang nararamdaman atawan (apparent temperature) hindi akmang nasusukat gamit ang temperaturan hangin temperaturel. tamang kung isasama datos ng (relative umidity). impormasyon Heat (damang init) atito matutukoy Chart nasa stroke. tinatawag Marso hanggang Hunyo, ang DOST- -PAGASA Heat ndexmonitoring and forecast information makikita online sumusunod website: SANHI MAHALAGANG IMPORMASYON SA KALIGTASAN TUNGKOL SA MGA SAKIT NA DULOT NG INIT* SINTOMAS Matinding mainit Matinding paspapawis PAG-IWAS Edad Matetanda Matinding pagkapagodo Uminom Mataasna IHumidity) Pagkahiloo mapanlambot tubig Pagkawala pagkahilo Obesity Drinks,at tumayo Mahina mabilis sombrero, kasuotan elak sobrang namay manggas Pakiramdamng pulso, araw'"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid095rwAWigja1jKi3hfPFE6zTG9tV7XMeZwnfWxsqXRYyyBm1Yf1GVXquZ5xqRAv7Kl,"24-HOUR PUBLIC WEATHER FORECAST
Issued at 4:00 PM, 29 March 2026

SYNOPSIS: Easterlies affecting Luzon and Visayas.

Forecast Weather Conditions

Area: Metro Manila, the rest of Luzon, and Visayas
Weather Condition: Partly cloudy to cloudy skies with isolated rainshowers or thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides during severe thunderstorms

Area: Mindanao
Weather Condition: Partly cloudy to cloudy skies with isolated rainshowers or thunderstorms
Caused By: Localized Thunderstorms
Impacts: Possible flash floods or landslides during severe thunderstorms

Forecast Wind and Coastal Water Conditions

Area: Northern Luzon
Wind Speed: Light to Moderate
Wind Direction: Southeast to Northeast
Coastal Waters: Slight to Moderate / (0.5 to 1.8 meters)

Area: The rest of the country
Wind Speed: Light to Moderate
Wind Direction: East to Northeast
Coastal Waters: Slight to Moderate / (0.5 to 1.8 meters)

Extremes of Temperature and Relative Humidity for The 24-hour Period Ending 4:00 PM TODAY

Minimum Temperature: 25.2 °C ... 2:00 AM
Maximum Temperature: 32.8 °C... 2:00 PM

Minumum Relative Humidity: 51 % ... 12:00 PM
Maximum Relative Humidity: 84 % ... 2:00 AM

TIDES AND ASTRONOMICAL INFORMATION Over Metro Manila

sunrise tomorrow: 5:54AM
sunset today: 6:08PM
moonrise tomorrow: 3:50PM
moonset tomorrow: 3:50AM
illumination tomorrow: 93%

For other information about weather, please log on to pagasa.dost.gov.ph or bagong.pagasa.dost.gov.ph or call at (02)927-1335/(02)926-4258",103,42,2,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/657386168_1401974455307537_5775877450289196490_n.jpg?stp=dst-jpg_tt6&cstp=mx800x600&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=XJrRfQiXzp8Q7kNvwGacXMK&_nc_oc=AdrhhMYR5HteXWsw0ZYvf6qOwztNsrSU4isMbn8-h4xPwgOMtYMtsNUdwiJigwPtJoQ&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=3RFN86A14JN4-Y1NDUNNpg&_nc_ss=7c289&oh=00_Af9ZFISG07rfes0uOO3MswGpmCchjxQOdGf4dsuy5MWypg&oe=6A3A0678,"May be a graphic of map and text that says '40N 35N 008 TAU-05 TAU Rev.0/15-08-2023 30N 998 1022- 25N 20N 1022- 020- 1008 15N 008 1006 018 10N 1014 5N 1012- EQ+ 100E 105E 115E 120E 125E 130E 110E 140E Predicted Mean Sea Level Pressure Analysis for 12UTC, 29 MAR, 2026 (Processed by PAGASA from grid points values of RSMC-Tokyo) 135E 145E 150E'"
