"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/sorry","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","605808159467282","photo","https://www.facebook.com/photo/?fbid=605808159467282&set=a.466126525556645","100064779034162","Homesick Ka Ba? Pasok Nah","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/308578268_466126552223309_8404280297532186137_n.jpg?stp=c31.0.550.550a_cp0_dst-jpg_tt6&cstp=mx550x550&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=vOjQxXreOdMQ7kNvwHi17W-&_nc_oc=AdpUiu2OnOGzSogInzpHKqjOZEUn0tGle81DdAJiWJyOKiHUXRyEm7kN3Xg58wA_R8s&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=5uuB56yfDEiWmh4Wcf0Vjw&_nc_ss=7c2a8&oh=00_AQA6FGet66G4DaCHSKfDlTJrB1BcrxuJb_A5ns_dpZuOEA&oe=6A602619","https://www.facebook.com/profile.php?id=100064779034162","38","605808159467282","UPDATE MULA SA TACLOBAN CITY

 MAGALLANES TO SAN J0SE G0ING TO MANLURIP NA WASH OUT PERO MAY MGA NAKA SURVIVE""

AFTER MANLURIP G0IN TO T0L0SA ANG AFFECTED C0ASTAL AREAS""""

QUARRY DISTRCT WALANG CASUALTIES PERO NG BAHA NG LAMPAS TA0""

ANIB0NG TO DIIT WASH OUT

""PEERLESS AND S0ME PARTS OF DIIT MY MGA SUSVIV0R""

UNG MGA TAGA L0WER PART NULU TULA NA WASH OUT DIN

V&G HARM0NY LANE LIK0D NG R0B.ORDINARING BAHA LNG""

ARTR0D0ME UMAB0T 2ND FL0OR ANG TUBIG PERO MADAMING NAKA SURVIVE

D0WNT0WN AREA UP 2 2ND FL0OR ANG 2BIG MGA 8 TO 9AM MULA LIK0D NG MCD0NALD NAGKAR0N NG ST0RM SURGE PERO NAKA AKYAT ANG MGA TAO SO SAFE HRA KASAMA UNG IBANG NASA H0TEL""

WESTERN SAMAR HNDI AFFECTED

LUPOT","96",,"96","69","1384017212000","https://www.facebook.com/photo.php?fbid=605808159467282&set=a.466126525556645&type=3"
,,,,"352647514834781","Filipino's Patriotism","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/218047019_3751442178288614_147395808368325079_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx499x500&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RePyz-_GNusQ7kNvwGEuKvP&_nc_oc=AdqClfcwzKIpcz45ah2AMNyUXLHnRJBbri1RZFNiS5pnUT-44clpOCgqs3n-fhUxHLs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=5uuB56yfDEiWmh4Wcf0Vjw&_nc_ss=7c2a8&oh=00_AQDa2rTs7qyYo6J1j8VEL_ovlk0IC5wQ70-QJy-Exk3g5g&oe=6A603116","https://www.facebook.com/filipinospatriotism","12","422648937834638","Ang emosyonal na pagbabalita nina Jiggy Manicad at Love Anover tungkol sa nangyari sa kanila. Ang nakakapanlumo pa dito sa video ay ang anak na namatay na karga-karga pa ng ng ama, namatay doon mismo sa evacuation center dahil inabot doon ng baha at nakulong kasama din ang ilang mga bata, maging ang simbahang sinilungan mismo ni Love Anover at ng kanyang mga crew ay natuklap ang bubong. - #adminAKOPINOY","64",,"64","130","1383964684000","https://www.facebook.com/filipinospatriotism/posts/422648937834638"
"No photo description available.","172055946334763","photo","https://www.facebook.com/photo/?fbid=172055946334763&set=a.132671132850561","100083230237517","Kulang ang buhay ko kapag wala ka","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/571357693_810069775110690_8044533979191426385_n.jpg?stp=c12.12.1000.1000a_cp0_dst-jpg_tt6&cstp=mx1000x1000&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NfMOIc27Vo0Q7kNvwEeY_Ni&_nc_oc=AdrbHe3SosAzaRMCrUzBL_tksoO3mlaYpX9Jjy6m6wp94KcGtteBu4ABUJ_ZZQnFOc0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=5uuB56yfDEiWmh4Wcf0Vjw&_nc_ss=7c2a8&oh=00_AQAjynmG5QhDUtbXJFguB1pEdcFaHLPQgbWW85CnQHwS5A&oe=6A602816","https://www.facebook.com/KulangAngBuhayKoKapagWalaKa","49","172055946334763","Habang tinitipa ko ang mga panalangin na ipinopost ko sa facebook naiisip ko na lahat ba ay isinasapuso ang mga panalangin na nababasa o nag Amen lang ba sila kasi nakita nila na may LORD or GOD sa status na yun,Ikaw na nakatutok sa cp or computer ang mga panalangin na nababasa isapuso po natin,mas mararamdaman ng ating Panginoon ang ating dasal,may mga taong di alam kung paano kakapit sa lubid dahil sa lakas ng agos ng baha na
pilit tinatangay sila. Mga taong di magkaintindhan
kung paano itataas ang mga gamit dahil pilit na
inaabot ng baha, mga taong matiyagang nag
aantay ng re-rescue sa kanila sa bubungan nila ,
Mga taong nagtitiis sa lakas ng ulan at hangin
upang mataliaan ang mga bubungan nila, Mga
taong nag aalala dahil may kulang sa pamilya nila.
Samahan mo ako, Ipagdasal natin na sana tumigil
na ang ulan, Na sana mabilis na humupa ang
baha. Konting oras lang un , Ito lamang po ang paraan upang matulungan natin ang ating mga kamag anak o kaibigan sa Pilipinas

Dear Lord ,
Alam ko love mo kami nagtitiwala kami sayo na di
mo kami papabayaan , Iligtas mo po kami lalong
lalo na ang mga taong lubos na naapektuhan ng
malakas na bagyong dumaan sa aming mga probi probinsya. Wag nyo po kaming papabayaan ,
Keep safe , our savior.

#creatorjass","75",,"75","15","1383921583000","https://www.facebook.com/photo.php?fbid=172055946334763&set=a.132671132850561&type=3"
"No photo description available.","564565080293036","photo","https://www.facebook.com/photo/?fbid=564565080293036&set=a.465790658920668","100064692128781","News Ngayon","https://scontent-iad6-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=3e70f4&_nc_ohc=xrEZogmpOGwQ7kNvwGjSOS6&_nc_oc=AdrBcohv2qyM--lgC3iS2D8XHqIuHgf6JldAhj5Ujf7kyDZsHJ4CgWkM5b7K9Pvn1vg&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_ss=7c2a8&oh=00_AQB3EnhrpATlypRLwYExWd49Hci7ZvjjjbggMO-ruFkuGg&oe=6A81B2FA","https://www.facebook.com/noonkangayon143","1","564565080293036","-Admin Phil

Malalaman mong nasa Pilipinas ka pag
yung tipong umulan ng 20 minuto na
tuloy-tuloy tapos paglabas mo ng bahay
nyo,maghahanap kana agad ng
salbabida mo.Maiisip mo nalang na
“ahhh nasa Pilipinas nga pala ako”.Tama
ka.Hindi ka kasi nakatira sa isang bansa
na may maayos na drainage
system.Hindi ka kasi nakatira sa bansang
may disiplina ang mga tao sa pagtapon
ng basura.Nakatira ka sa bansang
lulubog-lilitaw.Lulubog sa baha tapos
maglilitawan yung mga tae ng
tao,napkin,patay na daga,patay na
kuko,bote,diyaryo,garapata,pustiso,diap
er ng bebe,laruan etcetera-etcetera.Pero
what to do?Matagal na tong problema
ng ating bansa na hindi mabigyan-bigyan ng
solusyon.Hihintayin pa ba nating
maging Presidente na si Manny Pacquiao
para maayos to? Infact,nakasanayan na
nga natin eh.Nasa sistema na
kumbaga.Kaya instead na mapikon tayo
sa baha,magdala nalang tayo ng pansisid at
lahat ng klase ng diving apparatus. :)","50",,"50","13","1383894133000","https://www.facebook.com/photo.php?fbid=564565080293036&set=a.465790658920668&type=3"
,,,,"104487839620284","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGtEO4n&_nc_oc=AdrNQVRJJVgWVPYGoUIuiws-Y6OPdsWhUuZSMTCDP-3ODJRbyopIZ0Vm9PTLt9a1cjE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=ydIxVy_sqR7fqKX66qIXpw&_nc_ss=7c2a8&oh=00_AQDkRms2GgtHRC8D065AInq-yX71WfVLtemCHtpcKqK4Uw&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","541532052582525","",,,"0","1","1384041512000","https://www.facebook.com/permalink.php?story_fbid=541532052582525&id=104487839620284"
,,,,"104487839620284","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGtEO4n&_nc_oc=AdrNQVRJJVgWVPYGoUIuiws-Y6OPdsWhUuZSMTCDP-3ODJRbyopIZ0Vm9PTLt9a1cjE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=ydIxVy_sqR7fqKX66qIXpw&_nc_ss=7c2a8&oh=00_AQDkRms2GgtHRC8D065AInq-yX71WfVLtemCHtpcKqK4Uw&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","541530715915992","",,,"0","0","1384041178000","https://www.facebook.com/permalink.php?story_fbid=541530715915992&id=104487839620284"
,,,,"289685971078524","Bayan Bangon at Alamin","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/347375928_1204876193558790_2822027379257533870_n.jpg?stp=c0.0.180.180a_cp0_dst-jpg_tt6&cstp=mx180x180&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ZMqWr9LK8AcQ7kNvwEp4_tP&_nc_oc=AdqgpM-7ndTpfEbGG5McAVya06HeK9JyW33V20dvbBTz9_7BlzR-5fwOBO7aYV_W4Js&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=ydIxVy_sqR7fqKX66qIXpw&_nc_ss=7c2a8&oh=00_AQBrm34veECxBpSgGpKGVZzuSVvbJ0V7mi2EvDbrSjaIaQ&oe=6A60200C","https://www.facebook.com/BayanBangonAlamin","0","595472357166549","Just always pray...

https://www.youtube.com/watch?v=RPaZsnYuDy4",,,"0","0","1383934962000","https://www.facebook.com/BayanBangonAlamin/posts/595472357166549"
"No photo description available.","607625945967796","photo","https://www.facebook.com/photo/?fbid=607625945967796&set=a.477584004408319","100064701695499","Kompletos rekados","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/309112382_477584011074985_6978266000329097481_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=9mMNVTWvG2cQ7kNvwFHQTGI&_nc_oc=Adof-YU3dj0UhryBYePIxJRMPP1EAIVQ0s8DtwAzUkbl3AsQRQ_n762hRMGVebLiff0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ydIxVy_sqR7fqKX66qIXpw&_nc_ss=7c2a8&oh=00_AQAvS4XSNyh6H3McXbF7yASoqVBMFzlBOLbvnULvTUAtag&oe=6A6024CB","https://www.facebook.com/profile.php?id=100064701695499","0","607625945967796","Sinapit ng Tacloban, nakakabahala -Palasyo

Naniniwala ang Malacañang na nakakaalarma ang sitwasyon ngayon sa Tacloban City matapos ang pananalasa ng bagyong Yolanda.

Sinabi ni Cabinet Sec. Jose Rene Almendras na batay sa mga tinatanggap na ulat, nakapanlulumo ang sinapit ng Tacloban City lalo sa mga nasirang ari-arian at bilang ng mga casualties.

Ayon kay Almendras, nananawagan sila sa lahat ng maaring makatulong lalo sa repacking ng mga relief goods na ipapadala sa mga biktima.

Maliban sa mga bahay at gusaling sinira ng malakas na hangin, lubog din ng hanggang 10 talampakang baha ang ilang bahagi ng Tacloban City dulot ng storm surge.

Sa ngayon, nakaalis na ang dalawang C-130 planes ng Philippine Air Force (PAF) lulan ang mga communications technicians, relief goods at mga rescue teams na kinabibilangan ng mga sundalo.

Ilang mga supply at manpower ay manggagaling sa Cebu at sasakay ng mga barko ng Philippine Coast Guard (PCG).

Last modified on Saturday, 09 November 2013 10:44",,,"0","1","1383976877000","https://www.facebook.com/photo.php?fbid=607625945967796&set=a.477584004408319&type=3"
,,,,"104487839620284","Bagyo Baha Lindol atbp","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309114832_462122682625732_9046280945650065370_n.jpg?stp=c369.0.945.945a_cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5ItEz244B94Q7kNvwGtEO4n&_nc_oc=AdrNQVRJJVgWVPYGoUIuiws-Y6OPdsWhUuZSMTCDP-3ODJRbyopIZ0Vm9PTLt9a1cjE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=ydIxVy_sqR7fqKX66qIXpw&_nc_ss=7c2a8&oh=00_AQDkRms2GgtHRC8D065AInq-yX71WfVLtemCHtpcKqK4Uw&oe=6A600C5B","https://www.facebook.com/profile.php?id=100064840114389","0","541531535915910","What is a perfect storm?",,,"0","0","1384041368000","https://www.facebook.com/permalink.php?story_fbid=541531535915910&id=104487839620284"
"No photo description available.","762075547142450","photo","https://www.facebook.com/photo/?fbid=762075547142450&set=gm.391228267677585&idorvanity=190130207787393","100000200347870","קודי רְעוּאֵל","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/459320475_8897050796978177_3928726493196729056_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3AJgBmbAfgwQ7kNvwHcLaKt&_nc_oc=Ado-TEU5bZ5NMoKUr-IsJqOoj28LglwYsOc-lWT6sqpO328TMjSevvSBLrNzUAeIaMo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4accmn8Vj5tfaJt8k1TV5Q&_nc_ss=7c2a8&oh=00_AQDhFO9xBRpsLNqMyOCJ0gqyqDLkLVYiXXI-jKhhrcLk7Q&oe=6A600B8B","https://www.facebook.com/CryptoYowG","0","391228267677585","Redescribed - Repriced -

Selling !!! ------ You can ask your bank about a financing 

2007 Model Honda CRV
Top of the Line
2.4L Engine
A/T Transmission
4x4 (4WD)
62K Mileage
Casa Maintained
Light Gold Finish
Cream Colored Leather Seats
98% Tyres 
No Dents 
Plate number ending in 1
Makinis
Makintab
Freshly Buffed
All Power 
Front and Back sensors
Never lumusong inabutan ng BAHA 100% not flooded!

Location : Makati City near City Hall and South Avenue (South Cemetery)

Clean Papers - first owned - 1 lang ang gumagamit - nde ginamit ng buong bayan.

RFS : need space sa garage - and konting pampuhunan sa business

Price: P610K petot FIXED!

for more info/inquiries : 09155933485 - gio

I'll be messaging you on my 2nd account: why? facebook blocked me from adding and messaging people who are not on my list. -NOTE** Please Check your (Other Inbox) in your messages. 

add me here in facebook to see the whole album including the interior and other pictures of the car.",,,"0","0","1383969385000","https://www.facebook.com/groups/eXsDeesBUYandSELLby2ACES/permalink/391228267677585/"
"No photo description available.","762071133809558","photo","https://www.facebook.com/photo/?fbid=762071133809558&set=gm.653563108000278","100000200347870","קודי רְעוּאֵל","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/459320475_8897050796978177_3928726493196729056_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3AJgBmbAfgwQ7kNvwHcLaKt&_nc_oc=Ado-TEU5bZ5NMoKUr-IsJqOoj28LglwYsOc-lWT6sqpO328TMjSevvSBLrNzUAeIaMo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4accmn8Vj5tfaJt8k1TV5Q&_nc_ss=7c2a8&oh=00_AQDhFO9xBRpsLNqMyOCJ0gqyqDLkLVYiXXI-jKhhrcLk7Q&oe=6A600B8B","https://www.facebook.com/CryptoYowG","0","653563108000278","Redescribed - Repriced -

Selling !!! ------ You can ask your bank about a financing 

2007 Model Honda CRV
Top of the Line
2.4L Engine
A/T Transmission
4x4 (4WD)
62K Mileage
Casa Maintained
Light Gold Finish
Cream Colored Leather Seats
98% Tyres 
No Dents 
Plate number ending in 1
Makinis
Makintab
Freshly Buffed
All Power 
Front and Back sensors
Never lumusong inabutan ng BAHA 100% not flooded!

Location : Makati City near City Hall and South Avenue (South Cemetery)

Clean Papers - first owned - 1 lang ang gumagamit - nde ginamit ng buong bayan.

RFS : need space sa garage - and konting pampuhunan sa business

Price: P610K petot FIXED!

for more info/inquiries : 09155933485 - gio

I'll be messaging you on my 2nd account: why? facebook blocked me from adding and messaging people who are not on my list. -NOTE** Please Check your (Other Inbox) in your messages. 

add me here in facebook to see the whole album including the interior and other pictures of the car.",,,"0","0","1383969174000","https://www.facebook.com/groups/277302645626328/permalink/653563108000278/"
"No photo description available.","762066117143393","photo","https://www.facebook.com/photo/?fbid=762066117143393&set=gm.751981298150765","100000200347870","קודי רְעוּאֵל","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/459320475_8897050796978177_3928726493196729056_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3AJgBmbAfgwQ7kNvwHcLaKt&_nc_oc=Ado-TEU5bZ5NMoKUr-IsJqOoj28LglwYsOc-lWT6sqpO328TMjSevvSBLrNzUAeIaMo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4accmn8Vj5tfaJt8k1TV5Q&_nc_ss=7c2a8&oh=00_AQDhFO9xBRpsLNqMyOCJ0gqyqDLkLVYiXXI-jKhhrcLk7Q&oe=6A600B8B","https://www.facebook.com/CryptoYowG","0","751981298150765","Redescribed - Repriced -

Selling !!! ------ You can ask your bank about a financing 

2007 Model Honda CRV
Top of the Line
2.4L Engine
A/T Transmission
4x4 (4WD)
62K Mileage
Casa Maintained
Light Gold Finish
Cream Colored Leather Seats
98% Tyres 
No Dents 
Plate number ending in 1
Makinis
Makintab
Freshly Buffed
All Power 
Front and Back sensors
Never lumusong inabutan ng BAHA 100% not flooded!

Location : Makati City near City Hall and South Avenue (South Cemetery)

Clean Papers - first owned - 1 lang ang gumagamit - nde ginamit ng buong bayan.

RFS : need space sa garage - and konting pampuhunan sa business

Price: P610K petot FIXED!

for more info/inquiries : 09155933485 - gio

I'll be messaging you on my 2nd account: why? facebook blocked me from adding and messaging people who are not on my list. -NOTE** Please Check your (Other Inbox) in your messages. 

add me here in facebook to see the whole album including the interior and other pictures of the car.",,,"0","0","1383969025000","https://www.facebook.com/groups/philippinesbuyandsell/permalink/751981298150765/"
,,,,"100000596915204","Kristofferson Chiu","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/465907728_9301988853164253_8386116291471351420_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx179x179&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=_nmN-w4KhAoQ7kNvwFh0OF9&_nc_oc=AdpYO9-lBnU5qJjSnEIyZvuWRkL9vuPEJlKzyrtdweqVtumFpOEqHSX7bKcMYxdJ7OQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=4accmn8Vj5tfaJt8k1TV5Q&_nc_ss=7c2a8&oh=00_AQC1DY65Uip_VCqiAjtyjIl9lo-jCXt0pPFYhjpPa2XoPQ&oe=6A600AAE","https://www.facebook.com/kristofferson.chiu","0","675684979119167","MANILA — Netizens shared their thoughts whether or not their community is ready for super typhoon Yolanda, and what they can further do to help.

Yolanda, a category 5 typhoon, has entered the Philippine Area of Responsibility.

Reports say it has the ability to uproot trees, rip out roofs from houses, and bring about heavy rains.

Yesterday, TV Patrol asked the question “Sapat na ba ang paghahanda ng komunidad mo para sa bagyong #YolandaPH? Kung hindi, ano ang maitutulong mo?”

On Facebook, most of the online citizens commented that the best thing to do is to offer prayers for our country.

Miriam De Jesus Arga, Levic Bumagat, April Joy Mengullo Aamameo and Reynaldo Salvosa said people should prioritize praying in times of calamities.

Miriam said, “Prayer sa lahat at mag stock ng pagkain at tubig just in case na lumakas man ang bagyo at hindi makalabas ng bahay, may pagkain sila.”

For Levic, “Keep safe nalang po sa ating mga kababayan diyan sa Visayas, at lagi silang alerto sa ano mang panganib na dala ni bagyong YOLANDA. Pray pray lang po kayo.”

According to April Joy, in their church, there is a rosary praying session going on every day.

“Sa Eastern Samar in the town of Oras and its barangay ay pinapaevacuate na yung mga tao habang hindi pa dumarating yung bagyo. Daily dito nagrorosary sa church.”

For Reynaldo, he said it is best to “Just pray, the Lord will make miracles!”

According to Dante Centino, not all communities are typhoon ready.

“Hindi lahat ng komunidad ay laging handa. Meron pa rin hindi alerto at kulang sa mga kagamitan laban sa anumang sakuna,” he said.

On Twitter, being updated with the current news is a key to one’s survival in times of calamities.

According to Pavel Andzhelo (@FacundoRific), “Gamitin ang teknolohiya para maikalat ang balita. Text brigade, social networks at marami pang iba.”

For Jessa Recaña (@jessarecana), if your community needs to evacuate, make sure you follow the authorities. “Laging tumutok sa balita/update. At wag nang matigas ang ulo. Kung kailangan ng lumikas, likas na agad,” she said.

According to twitter user Long Years an OFW (@samsonbisma), relocating the children and the elderly who live in areas where the typhoon will pass is a decision the government should make right now.

“Local govt in typhoon path should start relocating the children, elderly, pwd's, it is a duty regardless of family's indecision,” he said.

Geo Delmindo (@GEOpiter_) said the problem is some Filipinos are stubborn and do not follow what the government advises.

“I think the government is doing its part naman, the problem is some are not cooperating with the concerned government agencies,” he said.

For Leonardo Venancio Jr (@Leoisinspired), “Opo naman po dito sa Laguna, updated ang Facebook ni governor para sa class suspension at reports ng mga baha at landslides.”",,,"0","0","1383887026000","https://www.facebook.com/groups/GisingNaPinoy/permalink/675684979119167/"
"No photo description available.","762081490475189","photo","https://www.facebook.com/photo/?fbid=762081490475189&set=gm.647905868595463","100000200347870","קודי רְעוּאֵל","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/459320475_8897050796978177_3928726493196729056_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3AJgBmbAfgwQ7kNvwHcLaKt&_nc_oc=Ado-TEU5bZ5NMoKUr-IsJqOoj28LglwYsOc-lWT6sqpO328TMjSevvSBLrNzUAeIaMo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4accmn8Vj5tfaJt8k1TV5Q&_nc_ss=7c2a8&oh=00_AQDhFO9xBRpsLNqMyOCJ0gqyqDLkLVYiXXI-jKhhrcLk7Q&oe=6A600B8B","https://www.facebook.com/CryptoYowG","0","647905868595463","Redescribed - Repriced -

Selling !!! ------ You can ask your bank about a financing 

2007 Model Honda CRV
Top of the Line
2.4L Engine
A/T Transmission
4x4 (4WD)
62K Mileage
Casa Maintained
Light Gold Finish
Cream Colored Leather Seats
98% Tyres 
No Dents 
Plate number ending in 1
Makinis
Makintab
Freshly Buffed
All Power 
Front and Back sensors
Never lumusong inabutan ng BAHA 100% not flooded!

Location : Makati City near City Hall and South Avenue (South Cemetery)

Clean Papers - first owned - 1 lang ang gumagamit - nde ginamit ng buong bayan.

RFS : need space sa garage - and konting pampuhunan sa business

Price: P610K petot FIXED!

for more info/inquiries : 09155933485 - gio

I'll be messaging you on my 2nd account: why? facebook blocked me from adding and messaging people who are not on my list. -NOTE** Please Check your (Other Inbox) in your messages. 

add me here in facebook to see the whole album including the interior and other pictures of the car.",,,"0","0","1383970537000","https://www.facebook.com/groups/dpamADS/permalink/647905868595463/"
"No photo description available.","762082237141781","photo","https://www.facebook.com/photo/?fbid=762082237141781&set=gm.739207786093418","100000200347870","קודי רְעוּאֵל","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/459320475_8897050796978177_3928726493196729056_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3AJgBmbAfgwQ7kNvwHcLaKt&_nc_oc=Ado-TEU5bZ5NMoKUr-IsJqOoj28LglwYsOc-lWT6sqpO328TMjSevvSBLrNzUAeIaMo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=bJCiJy78WxjdOdvlgFdOzQ&_nc_ss=7c2a8&oh=00_AQCI-WHFeFDvwNfo8jpWMfHUE4GeRzYH8cXKwvYOzjk9WQ&oe=6A600B8B","https://www.facebook.com/CryptoYowG","0","739207786093418","Redescribed - Repriced -

Selling !!! ------ You can ask your bank about a financing 

2007 Model Honda CRV
Top of the Line
2.4L Engine
A/T Transmission
4x4 (4WD)
62K Mileage
Casa Maintained
Light Gold Finish
Cream Colored Leather Seats
98% Tyres 
No Dents 
Plate number ending in 1
Makinis
Makintab
Freshly Buffed
All Power 
Front and Back sensors
Never lumusong inabutan ng BAHA 100% not flooded!

Location : Makati City near City Hall and South Avenue (South Cemetery)

Clean Papers - first owned - 1 lang ang gumagamit - nde ginamit ng buong bayan.

RFS : need space sa garage - and konting pampuhunan sa business

Price: P610K petot FIXED!

for more info/inquiries : 09155933485 - gio

I'll be messaging you on my 2nd account: why? facebook blocked me from adding and messaging people who are not on my list. -NOTE** Please Check your (Other Inbox) in your messages. 

add me here in facebook to see the whole album including the interior and other pictures of the car.",,,"0","0","1383970763000","https://www.facebook.com/groups/466009110079955/permalink/739207786093418/"
"No photo description available.","762073197142685","photo","https://www.facebook.com/photo/?fbid=762073197142685&set=gm.568193733251127","100000200347870","קודי רְעוּאֵל","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/459320475_8897050796978177_3928726493196729056_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3AJgBmbAfgwQ7kNvwHcLaKt&_nc_oc=Ado-TEU5bZ5NMoKUr-IsJqOoj28LglwYsOc-lWT6sqpO328TMjSevvSBLrNzUAeIaMo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=bJCiJy78WxjdOdvlgFdOzQ&_nc_ss=7c2a8&oh=00_AQCI-WHFeFDvwNfo8jpWMfHUE4GeRzYH8cXKwvYOzjk9WQ&oe=6A600B8B","https://www.facebook.com/CryptoYowG","0","568193733251127","Redescribed - Repriced -

Selling !!! ------ You can ask your bank about a financing 

2007 Model Honda CRV
Top of the Line
2.4L Engine
A/T Transmission
4x4 (4WD)
62K Mileage
Casa Maintained
Light Gold Finish
Cream Colored Leather Seats
98% Tyres 
No Dents 
Plate number ending in 1
Makinis
Makintab
Freshly Buffed
All Power 
Front and Back sensors
Never lumusong inabutan ng BAHA 100% not flooded!

Location : Makati City near City Hall and South Avenue (South Cemetery)

Clean Papers - first owned - 1 lang ang gumagamit - nde ginamit ng buong bayan.

RFS : need space sa garage - and konting pampuhunan sa business

Price: P610K petot FIXED!

for more info/inquiries : 09155933485 - gio

I'll be messaging you on my 2nd account: why? facebook blocked me from adding and messaging people who are not on my list. -NOTE** Please Check your (Other Inbox) in your messages. 

add me here in facebook to see the whole album including the interior and other pictures of the car.",,,"0","0","1383969191000","https://www.facebook.com/groups/callcenteragents67/permalink/568193733251127/"
