"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/love","reactions/sorry","reactions/support","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100056714306427","Vivian Andes Moran","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/271653588_393709422529531_6703711765967488891_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=EzL-JvX-eDAQ7kNvwETqe9y&_nc_oc=Adoee3xquTNliNw6AxNef4SjfoA6ATmpzw2NPAjwvZMj7CwMJ11rXH_5QglWazyuCjs&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=pYhPzF5JAIQVF1tsgQ4F_w&_nc_ss=7c2a8&oh=00_AQAntSBJZa03eGbrNasyCZvj2rbIugL1xNaPOr67n250XA&oe=6A5F9255","https://www.facebook.com/profile.php?id=100056714306427","1","1324748304542343","FOR SALE CITYVIEW OVERLOOKING LOTS! 
Residential lots for sale in Angono Rizal
A perfect place to build your Dream House
*No required income
*less requirements
Flood safe, Fault Safe, Overlooking at Laguna Lake and Very Accessible 24hrs
3 minutes to SM Angono
10 minutes to Angono Market
5 minutes to Manila East Road daily
20 minutes travel time to the Fort via C-6
Lot 120sqm
SAMPLE COMPUTATION:
Price 10,000 per sqm
Total Price 1,200,000
Reservation 10k
Avail 10% discount for cash DP / 20% DP for 6mos. 
80% Balance 960,000.00
Monthly Amortization
3 yrs to pay 0 interest 26,666
5 yrs to pay:
1st yr NO interest 16,000
2nd-5th yr 14% p.a.20,986
--------------------
Lot 200sqm 
SAMPLE COMPUTATION:
200sqm  reserve for only 10k 
Total Price 2,000,000.00
20% downpayment 400,000
80% balance payable in 
1st option 3yrs no interest 44,444
2nd option 5 yrs to pay:
1st yr NO interest 26,666
2nd-5th yr 14% p.a.34,977
For more information or inquiries dial
09308390601

#PrimeroRealty

For more listed property you can also visit our face book page at
https://www.facebook.com/House-and-Lot-for-sale-1475813112552139/?ref=bookmarks",,,,,,"0","0","1604458760000","https://www.facebook.com/groups/365360997147750/permalink/1324748304542343/?sale_post_id=1324748304542343"
"No photo description available.","3473982122682751","photo","https://www.facebook.com/photo.php?fbid=3473982122682751&set=gm.1274027009632309&type=3","No photo description available.","3473982152682748","photo","https://www.facebook.com/photo.php?fbid=3473982152682748&set=gm.1274027009632309&type=3","No photo description available.","3473982192682744","photo","https://www.facebook.com/photo.php?fbid=3473982192682744&set=gm.1274027009632309&type=3","No photo description available.","3473982229349407","photo","https://www.facebook.com/photo.php?fbid=3473982229349407&set=gm.1274027009632309&type=3","No photo description available.","3473982269349403","photo","https://www.facebook.com/photo.php?fbid=3473982269349403&set=gm.1274027009632309&type=3","100002129928583","Kurt Aguilar","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/469422766_8859773290770247_5759236557415666530_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx1344x1344&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=1VlWjQ2bwwgQ7kNvwHoRsbq&_nc_oc=AdqWlFRxMi8e52vPxYSRfMbNoe-n0g-EONq8bXxRzXUr2H1YHgiiYRvfiUFatxat3EA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=uxnooDXu64e8GZ8CywI1bA&_nc_ss=7c2a8&oh=00_AQA20PLaK2tZ0fUgg_v506noeaxu8BCe9pfprzvizkYj7g&oe=6A5FAAD4","https://www.facebook.com/kurtandrew010","0","1274027009632309","",,"1",,,,"1","0","1604578855000","https://www.facebook.com/groups/814519768916371/permalink/1274027009632309/"
,,,,,,,,,,,,,,,,,,,,"100003288878113","Jovy Mandaguio Tunong","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/744535424_27355670630792531_1611706981618516189_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1530x1525&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=1tsE3F7_PjcQ7kNvwFdOgVE&_nc_oc=AdpCGzEEmkG99YFDQ9BD4w65YDqnOsEs9kn93Asuy4CNUrC7YlC5xABgnhep67YcsI0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=uxnooDXu64e8GZ8CywI1bA&_nc_ss=7c2a8&oh=00_AQBhfrigLW6C3lJAbOvGuFdb6PaVushpxnHnt8MN6hdFHg&oe=6A5F95E3","https://www.facebook.com/jovy.tunong","0","844198089664382","🔥Avail your Dream House 🏘 🔥

💥ENJOY OUR BIG BIG PROMO DISCOUNT💥
💥100% Flood Free💥
💥Affordable💥
💥Accessible💥

For Inquiries and Free Tripping:
Message me here or comment below.",,,,,,,,"1604586301000","https://www.facebook.com/groups/metromnl.buyandsell/permalink/844198089664382/?sale_post_id=844198089664382"
,,,,,,,,,,,,,,,,,,,,"100009967865800","Roderick Abrigo Devera","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/467739654_2360709157604657_3505377249794123134_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx540x541&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=sD7F6BtY8mYQ7kNvwEXRmyH&_nc_oc=AdqWS3bBCOGaHpERJJb6-ykfyw82WTcyzKZYTIF3j_AJ3Oe2j8DvCIgFO9XBVmUw55g&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=uxnooDXu64e8GZ8CywI1bA&_nc_ss=7c2a8&oh=00_AQA7Aj9WaLGnavOhJsvJiaB1vjZDuiGMq1--5491NqqEMw&oe=6A5FC01C","https://www.facebook.com/roderick.devera.04","0","1324940941189746","Are you looking for a FLOOD FREE subdivision?
How about a fresh air with a glimpse of Pililla Windmill and Laguna De Bay? 

Lumina Pililla got your back 😉

Our PROMO is extended until Nov., 15,2020!
✅Pag-ibig Financing 
✅Reduce Reservation Fee Promo
✅FREE water application
✅FREE electric application
✅FREE HOA membership fee
✅FREE Site Viewing

#LuminaPililla #LuminaRizal #LuminaOfficial #EveryJuansHome

For more inquiries, reservation, and tripping.
Roderick Abrigo Devera
Sales Director
Cellphone number 09510836388",,,,,,"0","0","1604480299000","https://www.facebook.com/groups/365360997147750/permalink/1324940941189746/?sale_post_id=1324940941189746"
,,,,,,,,,,,,,,,,,,,,"1330865798","松恵","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/649078650_10232322112498700_9018984132741850923_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx1874x1875&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=UlB9lJyv204Q7kNvwHd8P-6&_nc_oc=AdpvaAwkAOfFjEbz-7u3SPi4ghmu7ufuDIxqzl37uGm-JPQ3Lu9FXQqj6sLDFm5hCBs&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=uxnooDXu64e8GZ8CywI1bA&_nc_ss=7c2a8&oh=00_AQDGuHAwjdvZzpVeKXgv4GaulcubK4_KLJZr6cmJlbfV1g&oe=6A5F9708","https://www.facebook.com/hiferney","0","1570355603146685","242 sq.m Corner Lot
Clean Title
Updated Tax
Flood free
near schools
10 mins. from Antipolo Cathedral
PM for more details","1",,,,,"1","0","1604549979000","https://www.facebook.com/groups/509309049251351/permalink/1570355603146685/?sale_post_id=1570355603146685"
,,,,,,,,,,,,,,,,,,,,"100008369130259","Azir","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/422899641_3595246964097573_5730444394390917438_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x733&ctp=s24x24&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=QQ57DrPBDCsQ7kNvwFi2klo&_nc_oc=AdqWvfv5CnwO5Sdw0VY_4S6xQaWa_rG3HhqVPOmpSYdwy889Y8YK2T3Uiry22mxBswg&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=uxnooDXu64e8GZ8CywI1bA&_nc_ss=7c2a8&oh=00_AQAy3yVlLs70V-PtgoNs90CE0E--VNuA1xyRQfw2jYzZxg&oe=6A5FA84F","https://www.facebook.com/privateangela","0","1569879826527596","3 Storey House and Lot for Sale in Lower Antipolo with Roof Deck

Along Marcos Hiway | 100% Flood Free

Selling Price:17,800,000 (NEGOTIABLE)
200 sqm Lot Area
440 sqm Floor Area
168sqm Ground floor area 
18sqm Living room area 
Space for Dual Function Guest Room
Powder Room with ShowerDining Area Kitchen

Service Area:
3-4 Car garage
Garden Family Hall

Balcony: 
Bedroom 1 with Toilet and Bath and Built in Cabinets
Private Balcony
Master's Bedroom with walk-in closet and Toilet and Bath and Balcony
Entertainment Room
Bedroom 2 with Built in Cabinets
Bedroom 3 with Built in Cabinets
Bedroom 2 and 3 Toilet and Bath Bedroom 4 with Toilet and Bath and Built in Cabinet 
Roof deck

Contact us for site viewing and more details;
☎️0966-355 3677 
☎️0919-0896495","1",,,,,"1","0","1604502631000","https://www.facebook.com/groups/509309049251351/permalink/1569879826527596/?sale_post_id=1569879826527596"
,,,,,,,,,,,,,,,,,,,,"100038713843808","Mark Lester Soriano","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/412571514_1009270107040108_5746323986416079022_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx945x960&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=NxEh4ZWYtjUQ7kNvwEZgbAR&_nc_oc=AdpdATDiirvJmpyUfMVCYcSY_juycXleZLzqfh1h82JCdlauOJ0sGruCPciLOVLIxRo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=uxnooDXu64e8GZ8CywI1bA&_nc_ss=7c2a8&oh=00_AQAhLOPd7qQoBxaGcTwmA6zo_UFAMrfMcxAnsGd5Swhh-A&oe=6A5FAFEB","https://www.facebook.com/marklester.soriano.5249","0","1570702256445353","Lot for Sale

Armel 8 Subdivision
Banaba,San Mateo,Rizal

Ready title lots 
☑️ Flood free
☑️ Near Puregold Banaba 
☑️ Near Sm San Mateo
☑️ Near Hospital
☑️ Malapit sa lahat👏👏
☑️ Near Quezon City
☑️ Near Marikina

Sample Computation
less Reservation 20,000
Cash Tcp- 880,000

For site viewing and reservation
Contact # 
Smart - 09498515721
Globe - 09055271101

Good day...🙂🙂🙂",,,,,,"0","0","1604584275000","https://www.facebook.com/groups/509309049251351/permalink/1570702256445353/?sale_post_id=1570702256445353"
"No photo description available.","4066254476722901","photo","https://www.facebook.com/photo.php?fbid=4066254476722901&set=gm.1325538324463341&type=3","No photo description available.","4066254506722898","photo","https://www.facebook.com/photo.php?fbid=4066254506722898&set=gm.1325538324463341&type=3","No photo description available.","4066254530056229","photo","https://www.facebook.com/photo.php?fbid=4066254530056229&set=gm.1325538324463341&type=3","No photo description available.","4066254566722892","photo","https://www.facebook.com/photo.php?fbid=4066254566722892&set=gm.1325538324463341&type=3","No photo description available.","4066254593389556","photo","https://www.facebook.com/photo.php?fbid=4066254593389556&set=gm.1325538324463341&type=3","100000151678496","Eloiza Javier","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/662628262_27350977544490599_4117066152332206927_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=ZGYlNXMKxKYQ7kNvwHEwuFU&_nc_oc=Adr6266oxsrQGsb8kr2E24AuKeGKHXlLWFM_YIa70kNqgDZdTiKz6xg9k40Crrr65ec&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=3DjdEwtiDZZg5A8CUOfhCw&_nc_ss=7c2a8&oh=00_AQDDspj8o6REAFc4LokMD4Vwfm1b7Hyf6ynB_h1223_4Mw&oe=6A5FB63B","https://www.facebook.com/javiereloiza","0","1325538324463341","",,,,,,"0","0","1604534817000","https://www.facebook.com/groups/365360997147750/permalink/1325538324463341/"
,,,,,,,,,,,,,,,,,,,,"100046029000266","Oscar Villavicencio IV","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/310954763_670951487782479_8659928550803346312_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x721&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=g-DLtPORMP4Q7kNvwGRnMyo&_nc_oc=Adr8_spA0h8wTDeu6u83FDEMdUGd3h6iMpnNqrOpFF1RoT20yA2f4royQGMTvSdTSok&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=3DjdEwtiDZZg5A8CUOfhCw&_nc_ss=7c2a8&oh=00_AQAH9X63ibbC4gYP__wjjxGCUTAstsXYtKmioCC3DzmOrw&oe=6A5FB156","https://www.facebook.com/oscar.villavicencioiv","0","3804046282963623","THE BEST AFFORDABLE HOUSES IN BATANGAS!😍😍

✅Did You Know?
It Has A Beautiful Weather 
Gateway Heart Of Batangas
1.5HR Travel Time vv MNL
It's Flood Free
No Earthquake Faultline
1,025 Ft Above Sea Level
Strategically CBD Hospitals, Schools and Shops
Progressive & Booming City
Lowest Level of Crime Rate
Strong Rental Pull

✔️Free Ocular Inspection and site tour to all other exclusive subdivision here in Batangas province with service vehicle!
Available 3 to 5 Bedrooms all in major locations.

📱+639361253017
#modernhouse #BatangasProperty #AffordableHouseandLot #HouseandlotinLipa #Bestaffordablehousesinbatangas",,,,,,"0","0","1604584153000","https://www.facebook.com/groups/376521779049441/permalink/3804046282963623/?sale_post_id=3804046282963623"
"No photo description available.","190124509253082","photo","https://www.facebook.com/photo/?fbid=190124509253082&set=gm.1325100297840477",,,,,,,,,,,,,,,,,"100047666020837","Mikeey Edlagan","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/495702633_1222195512712638_1400607997965229378_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1536x1548&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=RAAH-EenvyIQ7kNvwFqewNQ&_nc_oc=AdpNkPBYz2jscr4cl8zChnwlb5Ns0zoVA5qpbedIi-Ki-d1u70dypMOWiVlxwjY3Z4o&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=3DjdEwtiDZZg5A8CUOfhCw&_nc_ss=7c2a8&oh=00_AQAx0G1GFb-Ev2TR8_D4KthbHFFdE84ie3lyzbP1hRmVjQ&oe=6A5FBF94","https://www.facebook.com/mikeey.edlagan","0","1325100297840477","",,,,,,"0","0","1604494649000","https://www.facebook.com/groups/365360997147750/permalink/1325100297840477/"
,,,,,,,,,,,,,,,,,,,,"100064269124985","Own Your Dream Home Now","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/616450416_1307060474779578_4553377138540383605_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx555x547&ctp=p40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=8ZmPF60zbscQ7kNvwGN0Tuw&_nc_oc=AdrqyXjjuEhruXkj_JfKTj4Tr1f6Cbnpm9DP1syANDPKnd1DWcZIjIz4_SxrKjAVEHQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=3DjdEwtiDZZg5A8CUOfhCw&_nc_ss=7c2a8&oh=00_AQCGhfyZixm2zRH_J_vgNHLIY9Q12huujw5lLpyEG6pJfA&oe=6A5F98B2","https://www.facebook.com/maricelgonzalespilla","0","3574087516015063","",,,,,,"0","0","1604561196000","https://www.facebook.com/groups/1077952798961893/permalink/3574087516015063/"
"No photo description available.","2906562029668158","photo","https://www.facebook.com/photo/?fbid=2906562029668158&set=gm.1360722054266579",,,,,,,,,,,,,,,,,"100009431675388","Raymond Urbi Buscas","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/435376051_3892395617751456_8205524821005834461_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x949&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=y9ytcG_MiDMQ7kNvwFVNzTG&_nc_oc=Adq3b-VLi2hYEJ-xQ2hc6yygugg5TbbzjU0ZWw7O39jItlA7nxEXNHiC_EA8L3L1zRo&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=3DjdEwtiDZZg5A8CUOfhCw&_nc_ss=7c2a8&oh=00_AQDDGJ9VVHefrgQsA1Ge2BxRdAZfIPoPfDw8Wo1U7V2w6w&oe=6A5FA0D0","https://www.facebook.com/icon.aim.7","0","1360722054266579","",,,,,,"0","0","1604459285000","https://www.facebook.com/groups/100520430286754/permalink/1360722054266579/"
"No photo description available.","417462942979024","photo","https://www.facebook.com/photo.php?fbid=417462942979024&set=gm.270178271089125&type=3","No photo description available.","417462989645686","photo","https://www.facebook.com/photo.php?fbid=417462989645686&set=gm.270178264422459&type=3","No photo description available.","417462922979026","photo","https://www.facebook.com/photo.php?fbid=417462922979026&set=gm.270178281089124&type=3","No photo description available.","417462819645703","photo","https://www.facebook.com/photo.php?fbid=417462819645703&set=gm.270178274422458&type=3","No photo description available.","417462949645690","photo","https://www.facebook.com/photo.php?fbid=417462949645690&set=gm.270178267755792&type=3","100041459655487","Jane Panganiban-Sanchez","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/467744867_1509942323731075_112094564108854030_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx953x960&ctp=s24x24&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_ohc=Q0fPuSxN8ncQ7kNvwGXLM0E&_nc_oc=AdrZoVZmVgRgIEvXL_6m-BWUT1sp4smMr7HjXylqGR4SuExFwxUur90DX_jNtYqqXUM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=0tt2FD91rsXDxTXOI3KDbw&_nc_ss=7c2a8&oh=00_AQAF-a5jukUuTSPXbhh9UUQk2i17wmOYMJ5vw7QrRwndyg&oe=6A5FC4AB","https://www.facebook.com/warlingjane.panganibansanchez","1","270178277755791","BARTER‼️ pwede cash pag walang pang barter.😊

👉Flood Light(20W): Good condition malakas ang ilaw. Reason for BARTER may kapalit na pong bago 1time USED only.
👉Hair Straightener(230 heat): Hindi naman nagagamit naka stock lang.
👉Enlarged Screen(NEW):Never been used, simula NABILI. naka stock lang.

Pref:Anything useful(small ups,gamit sa bahay,groceries,cash)

Loc.Padilla tanglaw. Pass po sa malayo. Thanks and Godbless","1",,,,,"1","0","1604454082000","https://www.facebook.com/groups/176057197167900/permalink/270178277755791/"
,,,,,,,,,,,,,,,,,,,,"100009636051394","Property Ni Juan","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-1/120217353_1348749445456244_4740583120057849371_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1943x1946&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=W5_tdSI_m4MQ7kNvwHXLDqq&_nc_oc=AdpiFHUdpzl7vUkfFV90EUWi_dXuN9E0Yl_2cu8BXOKhCHHqeZVbbjclfLjkvc8LQVA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=0tt2FD91rsXDxTXOI3KDbw&_nc_ss=7c2a8&oh=00_AQBJqXFy141Z_OlPkagwRLdheY6VYAfy-VMm60EdIV8SYQ&oe=6A814E75","https://www.facebook.com/propertyni.juan","0","2687594201501481","",,,,,,"0","0","1604536260000","https://www.facebook.com/groups/1393126577614923/permalink/2687594201501481/"
,,,,,,,,,,,,,,,,,,,,"100009636051394","Property Ni Juan","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-1/120217353_1348749445456244_4740583120057849371_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1943x1946&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=W5_tdSI_m4MQ7kNvwHXLDqq&_nc_oc=AdpiFHUdpzl7vUkfFV90EUWi_dXuN9E0Yl_2cu8BXOKhCHHqeZVbbjclfLjkvc8LQVA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=0tt2FD91rsXDxTXOI3KDbw&_nc_ss=7c2a8&oh=00_AQBJqXFy141Z_OlPkagwRLdheY6VYAfy-VMm60EdIV8SYQ&oe=6A814E75","https://www.facebook.com/propertyni.juan","0","2687595234834711","",,,,,,"0","0","1604536266000","https://www.facebook.com/groups/1393126577614923/permalink/2687595234834711/"
,,,,,,,,,,,,,,,,,,,,"100009636051394","Property Ni Juan","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-1/120217353_1348749445456244_4740583120057849371_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1943x1946&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=W5_tdSI_m4MQ7kNvwHXLDqq&_nc_oc=AdpiFHUdpzl7vUkfFV90EUWi_dXuN9E0Yl_2cu8BXOKhCHHqeZVbbjclfLjkvc8LQVA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=0tt2FD91rsXDxTXOI3KDbw&_nc_ss=7c2a8&oh=00_AQBJqXFy141Z_OlPkagwRLdheY6VYAfy-VMm60EdIV8SYQ&oe=6A814E75","https://www.facebook.com/propertyni.juan","0","3537758992998877","",,,,,,"0","0","1604514952000","https://www.facebook.com/groups/sinhvincaobng/permalink/3537758992998877/"
"No photo description available.","3220724661389900","photo","https://www.facebook.com/photo/?fbid=3220724661389900&set=gm.1325230261160814",,,,,,,,,,,,,,,,,"100003571945901","Richel Binasbas Suan Mundano","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/270229178_4438889146240106_6812149361222815369_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx949x960&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ge9ZCkG42l4Q7kNvwG63QT9&_nc_oc=Adrb8NLVhh2Eh77KM7n9PQRYM2jgBuLxyTjuTI9pT-REAVPBfPt_oQ_MRhezhPrQB1A&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=0tt2FD91rsXDxTXOI3KDbw&_nc_ss=7c2a8&oh=00_AQC-hwt1xbBnVLIvZAkm-KZHl3vmIMJeEj5sJ0ZNUZVWjA&oe=6A5FA0E1","https://www.facebook.com/richel.mundano","0","3220724661389900","🏘PRIMEVILLE RESIDENCES 

💰AFFORDABLE HOUSE AND LOT IN BULACAN!!!

✅ FAST APPROVAL!!!
Located at Brgy Caypombo Sta Maria Bulacan.

  1 RIDE OF BUS GOING TO 
📌 Sm North Edsa Via P2P Bus 
📌 Trinoma Mall Via  P2P Bus 
📌 Cubao Quezon City Via Del Carmen Bus 
📌 Sta Cruz Manila Via ES Transport Bus 
📌 Divisoria Via Aguila Bus 

 NEAR ESTABLISHMENT 
✅ 5 Minutes  Away to ACE Hospital Hospital 
✅ 3 Minutes Away to Vista Mall Sta Maria 
✅ Near Schools Elem to Highschool
✅ 15 Minutes Away to STI College 
✅ 10 Munites Away to Polytechnic  University of the Philippines
 
 🏡 KATHRYN SINGLE ATTACHED 
Lot area: 81 sq.m
Floor area: 66 sq.m

RESERVATION FEE 20k

✔️ 2 Storey House 
✔️ With Paint and Division
✔️ Carport 
✔️ 2 Bedroom 
✔️ 2 Toilet and Bath 
✔️ Living area
✔️ Dining and Kitchen area 
✔️ Service and Laundry area

💯 % FLOOD FREE
📩PM or txt me for inquiries

Askche/Ronnie Mundano
👜real estate sales agent
🔸HLURB 008270
🔸Accreditation No. 005183
🔸UnderPRC REG NO. 0011878
#aimslandrealty",,,,,,"0","0","1604503836000","https://www.facebook.com/photo.php?fbid=3220724661389900&set=gm.1325230261160814&type=3"
,,,,,,,,,,,,,,,,,,,,"100037972472235","Jay Bonto","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/683354157_1611827153426352_5184355103200463002_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=130NPb6y2u4Q7kNvwFTTdWq&_nc_oc=AdpCfgafUeBJhK_JuFPqvP2Xqnr170uJG4p1ZX4-qY7WEmhCZefqDEgJe0l2a-pJ7JY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ECRdbYI26gTbgDP3rnq4-A&_nc_ss=7c2a8&oh=00_AQCKaWMlI5G3zHoBUctE-sLsEDsertRWTzRaQWfVjAh3og&oe=6A5FB821","https://www.facebook.com/jay.bonto.08","0","1324716271212213","📍LA ➡️ 53.66 sqm. to 140.67 sqm.
📍FA ➡️ 88.91 sqm. to 118.80 sqm.

🔥FEATURES
✅ 2-Storey House
✅ 3-Storey House with Convertible to Commercial Space
✅ Parks and Playground

🔥NEABY TRANSPO AND ESTABLISHMENTS
✅ Meralco Terminal Station (Ortigas, C5, Ayala)
✅ C&B Circle Mall
✅ Ayala Malls Marikina
✅ St. Vincent Hospital
✅ SDS Medical Center
✅ Marikina Valley Medical Center
✅ St. Gabriel of Our Lady of Sorrows Parish
✅ Immaculate Conception Church
✅ NGI Market
✅ Conception Market
✅ Bayan Marikina Market
✅ Marist School
✅ Infant Jesus Academy
✅ St. Scholastica's Academy
✅ Mother of Divine Providence School

MESSAGE IS THE KEY! 🔑

#JTBRealty
#AHomeThatYouCanTrust",,,,,,"0","0","1604455313000","https://www.facebook.com/groups/365360997147750/permalink/1324716271212213/?sale_post_id=1324716271212213"
,,,,,,,,,,,,,,,,,,,,"100009636051394","Property Ni Juan","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-1/120217353_1348749445456244_4740583120057849371_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1943x1946&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=W5_tdSI_m4MQ7kNvwHXLDqq&_nc_oc=AdpiFHUdpzl7vUkfFV90EUWi_dXuN9E0Yl_2cu8BXOKhCHHqeZVbbjclfLjkvc8LQVA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=ECRdbYI26gTbgDP3rnq4-A&_nc_ss=7c2a8&oh=00_AQDljfsP-wjh2gCmZpjo9nvSOg0oor_V8ySVrZ7Lwb8WLw&oe=6A814E75","https://www.facebook.com/propertyni.juan","0","1298527477172795","",,,,,,"0","0","1604736975000","https://www.facebook.com/groups/199185420440345/permalink/1298527477172795/"
